state,district,year,quarter,transaction_count,transaction_amount
Uttar Pradesh,hapur district,2023,4,16521483,23322548391.0
Uttar Pradesh,hamirpur district,2023,4,5565830,8981183053.0
Uttar Pradesh,meerut district,2023,4,39690199,61931474558.0
Uttar Pradesh,mathura district,2023,4,36556146,52304594604.0
Uttar Pradesh,chitrakoot district,2023,4,3719150,6243577459.0
Uttar Pradesh,lalitpur district,2023,4,8321383,10861672246.0
Uttar Pradesh,mau district,2023,4,12417948,18051271948.0
Uttar Pradesh,mirzapur district,2023,4,10566225,17522089461.0
Uttar Pradesh,bulandshahr district,2023,4,30419198,43028193777.0
Uttar Pradesh,gonda district,2023,4,13427355,22791849037.0
Uttar Pradesh,jhansi district,2023,4,23181649,36520281325.0
Uttar Pradesh,chandauli district,2023,4,11521681,17789244404.0
Uttar Pradesh,bhadohi district,2023,4,6344717,9028359640.0
Uttar Pradesh,pratapgarh district,2023,4,14239019,21950773948.0
Uttar Pradesh,saharanpur district,2023,4,33061307,52345972335.0
Uttar Pradesh,bara banki district,2023,4,12159311,18110232551.0
Uttar Pradesh,bareilly district,2023,4,31014139,51363264728.0
Uttar Pradesh,sitapur district,2023,4,10629781,16830232878.0
Uttar Pradesh,sultanpur district,2023,4,11521236,17699097404.0
Uttar Pradesh,agra district,2023,4,47863910,73637151813.0
Uttar Pradesh,fatehpur district,2023,4,7377256,13262586384.0
Uttar Pradesh,rae bareli district,2023,4,9092299,14811424845.0
Uttar Pradesh,firozabad district,2023,4,17591181,26864128768.0
Uttar Pradesh,kheri district,2023,4,12848818,18776847381.0
Uttar Pradesh,gorakhpur district,2023,4,35512032,56620739017.0
Uttar Pradesh,unnao district,2023,4,8738927,14830557684.0
Uttar Pradesh,prayagraj district,2023,4,52219466,66103195627.0
Uttar Pradesh,sonbhadra district,2023,4,14696438,21329005444.0
Uttar Pradesh,ghazipur district,2023,4,20814351,32313115880.0
Uttar Pradesh,farrukhabad district,2023,4,10361848,15192017305.0
Uttar Pradesh,kannauj district,2023,4,8742307,13013838319.0
Uttar Pradesh,azamgarh district,2023,4,24396854,37905479186.0
Uttar Pradesh,ayodhya district,2023,4,15676563,24734208644.0
Uttar Pradesh,deoria district,2023,4,21990611,32552511648.0
Uttar Pradesh,ghaziabad district,2023,4,99630622,129846740841.0
Uttar Pradesh,amethi district,2023,2,7435760,12826816498.0
Uttar Pradesh,siddharthnagar district,2023,2,10401429,20769557669.0
Uttar Pradesh,auraiya district,2023,2,6051986,9963269893.0
Uttar Pradesh,sambhal district,2023,2,8572592,15948872847.0
Uttar Pradesh,kanpur nagar district,2023,2,33104317,52168272566.0
Uttar Pradesh,aligarh district,2023,2,25463709,38972342149.0
Uttar Pradesh,mahoba district,2023,2,3927869,6128049892.0
Uttar Pradesh,lucknow district,2023,2,75332865,96742551859.0
Uttar Pradesh,sant kabeer nagar district,2023,2,6394228,12461224425.0
Uttar Pradesh,hathras district,2023,2,7894988,12687217716.0
Uttar Pradesh,budaun district,2023,2,8691555,15113486593.0
Uttar Pradesh,moradabad district,2023,2,18668550,32713760318.0
Uttar Pradesh,kushinagar district,2023,2,18918372,33522874126.0
Uttar Pradesh,baghpat district,2023,2,9453650,14263840923.0
Uttar Pradesh,shahjahanpur district,2023,2,7579569,13637851228.0
Uttar Pradesh,muzaffarnagar district,2023,2,18555273,29265040709.0
Uttar Pradesh,ambedkar nagar district,2023,2,8461522,14340886915.0
Uttar Pradesh,bahraich district,2023,2,7146721,13292602002.0
Uttar Pradesh,jalaun district,2023,2,8154743,13970779719.0
Uttar Pradesh,rampur district,2023,2,9904470,18063527486.0
Uttar Pradesh,ballia district,2023,2,15575269,26239312075.0
Uttar Pradesh,shravasti district,2023,2,1647097,3062025436.0
Uttar Pradesh,kasganj district,2023,2,4976741,8147954465.0
Uttar Pradesh,varanasi district,2023,2,32929066,51653036301.0
Uttar Pradesh,gautam buddha nagar district,2023,2,157681545,150948217823.0
Uttar Pradesh,basti district,2023,2,11149140,21058554490.0
Uttar Pradesh,shamli district,2023,2,8662459,13554235262.0
Uttar Pradesh,maharajganj district,2023,2,9712982,17619945215.0
Uttar Pradesh,etawah district,2023,2,8731680,13909403405.0
Uttar Pradesh,etah district,2023,2,7390577,11581042360.0
Uttar Pradesh,banda district,2023,2,4252345,7586285145.0
Uttar Pradesh,bijnor district,2023,2,14646315,25254129609.0
Uttar Pradesh,hardoi district,2023,2,7774133,13972422475.0
Uttar Pradesh,balrampur district,2023,2,5583633,10663240209.0
Uttar Pradesh,amroha district,2023,2,11164432,19222004163.0
Uttar Pradesh,pilibhit district,2023,2,5695025,9663111550.0
Uttar Pradesh,mainpuri district,2023,2,8959589,13857701893.0
Uttar Pradesh,kanpur dehat district,2023,2,6113430,10963762111.0
Uttar Pradesh,jaunpur district,2023,2,18693715,32568692540.0
Uttar Pradesh,kaushambi district,2023,2,3352828,6445881904.0
Uttar Pradesh,hapur district,2023,2,12629748,18230077976.0
Uttar Pradesh,hamirpur district,2023,2,4225264,7288530293.0
Uttar Pradesh,meerut district,2023,2,30318321,48422446534.0
Uttar Pradesh,mathura district,2023,2,27350787,40577938266.0
Uttar Pradesh,chitrakoot district,2023,2,2746335,5205567631.0
Uttar Pradesh,lalitpur district,2023,2,6148725,8963882100.0
Uttar Pradesh,mau district,2023,2,9476259,15173658857.0
Uttar Pradesh,mirzapur district,2023,2,8321491,15284693867.0
Uttar Pradesh,bulandshahr district,2023,2,22808130,33193569663.0
Uttar Pradesh,gonda district,2023,2,10344167,19916293579.0
Uttar Pradesh,jhansi district,2023,2,17879788,30191331143.0
Uttar Pradesh,chandauli district,2023,2,8811577,15704965541.0
Uttar Pradesh,bhadohi district,2023,2,5392116,8487381163.0
Uttar Pradesh,pratapgarh district,2023,2,11129842,18787033594.0
Uttar Pradesh,saharanpur district,2023,2,24432197,39798953640.0
Uttar Pradesh,bara banki district,2023,2,9190723,14437701723.0
Uttar Pradesh,bareilly district,2023,2,23101650,38831901761.0
Uttar Pradesh,sitapur district,2023,2,7735557,13173196424.0
Uttar Pradesh,sultanpur district,2023,2,8940483,14911350509.0
Uttar Pradesh,agra district,2023,2,36064514,57518188065.0
Uttar Pradesh,fatehpur district,2023,2,5645493,10468378567.0
Uttar Pradesh,rae bareli district,2023,2,7100125,11873833557.0
Uttar Pradesh,firozabad district,2023,2,12711048,20477051175.0
Uttar Pradesh,kheri district,2023,2,8765604,13916550662.0
Uttar Pradesh,gorakhpur district,2023,2,28202448,48397427638.0
Uttar Pradesh,unnao district,2023,2,7011801,12499964402.0
Uttar Pradesh,prayagraj district,2023,2,41130090,55619365184.0
Uttar Pradesh,sonbhadra district,2023,2,10986654,17530119599.0
Uttar Pradesh,ghazipur district,2023,2,16183257,27636261422.0
Uttar Pradesh,farrukhabad district,2023,2,7662018,11730347441.0
Uttar Pradesh,kannauj district,2023,2,6662317,9963833385.0
Uttar Pradesh,azamgarh district,2023,2,19068174,32903540424.0
Uttar Pradesh,ayodhya district,2023,2,11764115,19559796919.0
Uttar Pradesh,deoria district,2023,2,17389365,28160223820.0
Uttar Pradesh,ghaziabad district,2023,2,79274230,106962936038.0
Uttar Pradesh,amethi district,2023,3,8086389,12354227313.0
Uttar Pradesh,siddharthnagar district,2023,3,10592954,18258814977.0
Uttar Pradesh,auraiya district,2023,3,6803136,10066874399.0
Uttar Pradesh,sambhal district,2023,3,9937139,16268294603.0
Uttar Pradesh,kanpur nagar district,2023,3,36784059,54129176816.0
Uttar Pradesh,aligarh district,2023,3,29395928,40704039818.0
Uttar Pradesh,mahoba district,2023,3,4406461,6088081451.0
Uttar Pradesh,lucknow district,2023,3,86168998,103457346131.0
Uttar Pradesh,sant kabeer nagar district,2023,3,6408932,11245497213.0
Uttar Pradesh,hathras district,2023,3,8977779,13121618036.0
Uttar Pradesh,budaun district,2023,3,9951565,15235680616.0
Uttar Pradesh,moradabad district,2023,3,21321425,34383288998.0
Uttar Pradesh,kushinagar district,2023,3,19784076,31790497192.0
Uttar Pradesh,baghpat district,2023,3,10742055,15082757846.0
Uttar Pradesh,shahjahanpur district,2023,3,8699201,13970176561.0
Uttar Pradesh,muzaffarnagar district,2023,3,21317017,30529799419.0
Uttar Pradesh,ambedkar nagar district,2023,3,9024789,13613045742.0
Uttar Pradesh,bahraich district,2023,3,8180066,13217560846.0
Uttar Pradesh,jalaun district,2023,3,8963743,13188119146.0
Uttar Pradesh,rampur district,2023,3,11152828,18303690000.0
Uttar Pradesh,ballia district,2023,3,15885877,23791412548.0
Uttar Pradesh,shravasti district,2023,3,1824248,2943014582.0
Uttar Pradesh,kasganj district,2023,3,5748778,8460320614.0
Uttar Pradesh,varanasi district,2023,3,36947014,51945207590.0
Uttar Pradesh,gautam buddha nagar district,2023,3,180450033,164910883457.0
Uttar Pradesh,basti district,2023,3,11493498,19267039880.0
Uttar Pradesh,shamli district,2023,3,10302589,14679972571.0
Uttar Pradesh,maharajganj district,2023,3,10030096,16826012173.0
Uttar Pradesh,etawah district,2023,3,9939074,14083851630.0
Uttar Pradesh,etah district,2023,3,8526631,12229499717.0
Uttar Pradesh,banda district,2023,3,4638722,7199362028.0
Uttar Pradesh,bijnor district,2023,3,16802206,26023457716.0
Uttar Pradesh,hardoi district,2023,3,8667477,13952325039.0
Uttar Pradesh,balrampur district,2023,3,5760587,9287122470.0
Uttar Pradesh,amroha district,2023,3,12938726,20580345805.0
Uttar Pradesh,pilibhit district,2023,3,6520266,10037923869.0
Uttar Pradesh,mainpuri district,2023,3,10246159,14417359777.0
Uttar Pradesh,kanpur dehat district,2023,3,6742968,10836524103.0
Uttar Pradesh,jaunpur district,2023,3,18433249,27990952075.0
Uttar Pradesh,kaushambi district,2023,3,3737674,6366323066.0
Uttar Pradesh,hapur district,2023,3,14169402,19056774302.0
Uttar Pradesh,hamirpur district,2023,3,4622930,6856798867.0
Uttar Pradesh,meerut district,2023,3,34303179,51158129419.0
Uttar Pradesh,mathura district,2023,3,32732371,44180537058.0
Uttar Pradesh,chitrakoot district,2023,3,3058212,5017518961.0
Uttar Pradesh,lalitpur district,2023,3,7400717,9279179645.0
Uttar Pradesh,mau district,2023,3,9869512,13946388160.0
Uttar Pradesh,mirzapur district,2023,3,8888658,14303665550.0
Uttar Pradesh,bulandshahr district,2023,3,25680664,34386865423.0
Uttar Pradesh,gonda district,2023,3,10988368,18517549508.0
Uttar Pradesh,jhansi district,2023,3,20578258,31185894811.0
Uttar Pradesh,chandauli district,2023,3,9441266,14623721038.0
Uttar Pradesh,bhadohi district,2023,3,5225031,7186397201.0
Uttar Pradesh,pratapgarh district,2023,3,11571041,17228978176.0
Uttar Pradesh,saharanpur district,2023,3,28540072,42732921955.0
Uttar Pradesh,bara banki district,2023,3,10365090,14607328158.0
Uttar Pradesh,bareilly district,2023,3,26498343,40649328734.0
Uttar Pradesh,sitapur district,2023,3,9029994,13440833829.0
Uttar Pradesh,sultanpur district,2023,3,9552073,13912934464.0
Uttar Pradesh,agra district,2023,3,41540299,60724548821.0
Uttar Pradesh,fatehpur district,2023,3,6101698,10239500989.0
Uttar Pradesh,rae bareli district,2023,3,7785296,11962135292.0
Uttar Pradesh,firozabad district,2023,3,14667159,21560336582.0
Uttar Pradesh,kheri district,2023,3,10504969,14455601868.0
Uttar Pradesh,gorakhpur district,2023,3,29832994,47279353029.0
Uttar Pradesh,unnao district,2023,3,7482192,12163858512.0
Uttar Pradesh,prayagraj district,2023,3,46007458,55169169118.0
Uttar Pradesh,sonbhadra district,2023,3,12398278,17480506028.0
Uttar Pradesh,ghazipur district,2023,3,16655655,24837821793.0
Uttar Pradesh,farrukhabad district,2023,3,8560707,12215467151.0
Uttar Pradesh,kannauj district,2023,3,7343939,10431106882.0
Uttar Pradesh,azamgarh district,2023,3,19843097,29866087733.0
Uttar Pradesh,ayodhya district,2023,3,13231808,19998634564.0
Uttar Pradesh,deoria district,2023,3,17506850,25569137356.0
Uttar Pradesh,ghaziabad district,2023,3,90310474,114685853196.0
Uttar Pradesh,amethi district,2023,1,5961498,11343790511.0
Uttar Pradesh,siddharthnagar district,2023,1,7752834,16316077462.0
Uttar Pradesh,auraiya district,2023,1,4984284,8923706058.0
Uttar Pradesh,sambhal district,2023,1,7158441,14916420762.0
Uttar Pradesh,kanpur nagar district,2023,1,28577522,47822572131.0
Uttar Pradesh,aligarh district,2023,1,21244175,34962351202.0
Uttar Pradesh,mahoba district,2023,1,3118365,5209877748.0
Uttar Pradesh,lucknow district,2023,1,65525552,87840979618.0
Uttar Pradesh,sant kabeer nagar district,2023,1,4838926,10245272882.0
Uttar Pradesh,hathras district,2023,1,6558864,11567764058.0
Uttar Pradesh,budaun district,2023,1,7286602,13516992144.0
Uttar Pradesh,moradabad district,2023,1,15233399,30387362849.0
Uttar Pradesh,kushinagar district,2023,1,15096918,28670939423.0
Uttar Pradesh,baghpat district,2023,1,7914960,13265456447.0
Uttar Pradesh,shahjahanpur district,2023,1,6433538,12391540415.0
Uttar Pradesh,muzaffarnagar district,2023,1,15311397,26612542553.0
Uttar Pradesh,ambedkar nagar district,2023,1,6851200,12783312352.0
Uttar Pradesh,bahraich district,2023,1,5970955,11814495968.0
Uttar Pradesh,jalaun district,2023,1,6537936,11933842616.0
Uttar Pradesh,rampur district,2023,1,7934592,16285039729.0
Uttar Pradesh,ballia district,2023,1,12616857,22646779756.0
Uttar Pradesh,shravasti district,2023,1,1383857,2696317287.0
Uttar Pradesh,kasganj district,2023,1,4005527,7186060231.0
Uttar Pradesh,varanasi district,2023,1,27637995,45388936309.0
Uttar Pradesh,gautam buddha nagar district,2023,1,130607154,135979906082.0
Uttar Pradesh,basti district,2023,1,8664930,17847024048.0
Uttar Pradesh,shamli district,2023,1,7177159,12148896739.0
Uttar Pradesh,maharajganj district,2023,1,7636380,15313343482.0
Uttar Pradesh,etawah district,2023,1,7430069,12873525303.0
Uttar Pradesh,etah district,2023,1,6208231,10756828948.0
Uttar Pradesh,banda district,2023,1,3443145,6359652496.0
Uttar Pradesh,bijnor district,2023,1,11960010,22807885387.0
Uttar Pradesh,hardoi district,2023,1,6421343,12500189718.0
Uttar Pradesh,balrampur district,2023,1,4166268,8577884331.0
Uttar Pradesh,amroha district,2023,1,9090711,17541720701.0
Uttar Pradesh,pilibhit district,2023,1,4812320,9049813654.0
Uttar Pradesh,mainpuri district,2023,1,7361027,12931357517.0
Uttar Pradesh,kanpur dehat district,2023,1,5012235,9922108975.0
Uttar Pradesh,jaunpur district,2023,1,14343164,25971299175.0
Uttar Pradesh,kaushambi district,2023,1,2787802,5755470923.0
Uttar Pradesh,hapur district,2023,1,10585117,16612157281.0
Uttar Pradesh,hamirpur district,2023,1,3276584,5996022154.0
Uttar Pradesh,meerut district,2023,1,25600912,44514485441.0
Uttar Pradesh,mathura district,2023,1,22349552,35663288960.0
Uttar Pradesh,chitrakoot district,2023,1,2255473,4650580538.0
Uttar Pradesh,lalitpur district,2023,1,5472705,7822838386.0
Uttar Pradesh,mau district,2023,1,7370574,12560931984.0
Uttar Pradesh,mirzapur district,2023,1,6972475,13777718359.0
Uttar Pradesh,bulandshahr district,2023,1,19039754,30404462514.0
Uttar Pradesh,gonda district,2023,1,8382178,17414864253.0
Uttar Pradesh,jhansi district,2023,1,15316806,26828965660.0
Uttar Pradesh,chandauli district,2023,1,7205125,13814185157.0
Uttar Pradesh,bhadohi district,2023,1,4201417,6970878997.0
Uttar Pradesh,pratapgarh district,2023,1,8675145,15812489869.0
Uttar Pradesh,saharanpur district,2023,1,20759554,36646785826.0
Uttar Pradesh,bara banki district,2023,1,7642536,13133827247.0
Uttar Pradesh,bareilly district,2023,1,19380259,35888691460.0
Uttar Pradesh,sitapur district,2023,1,6562289,12062192982.0
Uttar Pradesh,sultanpur district,2023,1,7173044,13066867474.0
Uttar Pradesh,agra district,2023,1,30391351,52433820121.0
Uttar Pradesh,fatehpur district,2023,1,4720461,9408587373.0
Uttar Pradesh,rae bareli district,2023,1,5874136,10808328170.0
Uttar Pradesh,firozabad district,2023,1,10785539,19087904212.0
Uttar Pradesh,kheri district,2023,1,7427060,12827142787.0
Uttar Pradesh,gorakhpur district,2023,1,22422173,41547143859.0
Uttar Pradesh,unnao district,2023,1,5685592,10919545680.0
Uttar Pradesh,prayagraj district,2023,1,35080059,49998377066.0
Uttar Pradesh,sonbhadra district,2023,1,9247084,15812948826.0
Uttar Pradesh,ghazipur district,2023,1,12794626,23414010895.0
Uttar Pradesh,farrukhabad district,2023,1,6465058,10868289280.0
Uttar Pradesh,kannauj district,2023,1,5501989,9239538762.0
Uttar Pradesh,azamgarh district,2023,1,14685133,26641884888.0
Uttar Pradesh,ayodhya district,2023,1,9751943,17947276402.0
Uttar Pradesh,deoria district,2023,1,13509460,23235721984.0
Uttar Pradesh,ghaziabad district,2023,1,66936417,98038172535.0
Uttar Pradesh,amethi district,2019,4,385496,683646970.1812466
Uttar Pradesh,siddharthnagar district,2019,4,404440,1106226161.274441
Uttar Pradesh,auraiya district,2019,4,296077,549636189.7449863
Uttar Pradesh,sambhal district,2019,4,224755,483387045.50147307
Uttar Pradesh,kanpur nagar district,2019,4,3438636,6283713197.57716
Uttar Pradesh,aligarh district,2019,4,1161353,2034279415.2708366
Uttar Pradesh,mahoba district,2019,4,137733,244474408.08630717
